,ID(n),count(s),n.I_CODE,n.N_Name,Weight,tf_idf_sum
67,377,77,"['GARD:0000273', 'OMIM:278250', 'ORPHA:2834', 'ORPHANET:2834']",WRINKLY SKIN SYNDROME,0.000164775,2.578937780775168e-06
68,389,59,"['GARD:0000282', 'OMIM:259775', 'ORPHA:1832', 'ORPHANET:1832', 'UMLS:C1850106']","['RAINE SYNDROME', 'LETHAL OSTEOSCLEROTIC BONE DYSPLASIA', 'COMBINATION OF MICROCEPHALY, EXOPHTHALMOS, HYPOPLASTIC NOSE AND MIDFACE, GUM HYPERPLASIA, CLEFT PALATE, APPARENTLY LOW-SET EARS, AND OSTEOSCLEROSIS']",0.00010900299999999999,1.4929727627927886e-06
69,395,65,"['GARD:0000288', 'OMIM:234100', 'UMLS:C0018522']","['HALLERMANN-STREIFF SYNDROME', 'HALLERMANN STREIFF SYNDROME', 'HSS', 'HALLERMANN STREIFF FRANCOIS SYNDROME', 'FRANCOIS DYSCEPHALIC SYNDROME', 'FRANÇOIS DYSCEPHALIC SYNDROME', 'OCULOMANDIBULOFACIAL SYNDROME']",0.000129408,1.7752072910119974e-06
70,413,8,"['GARD:0000302', 'OMIM:610738', 'ORPHA:99749', 'ORPHANET:99749']","['SEVERE CONGENITAL NEUTROPENIA AUTOSOMAL RECESSIVE 3', 'SCN3', 'KOSTMANN DISEASE', 'AGRANULOCYTOSIS INFANTILE']",2.58e-05,8.410351491142378e-08
71,417,55,"['GARD:0000304', 'OMIM:186580', 'ORPHA:90340', 'ORPHANET:90340', 'UMLS:C1861303']","['BLAU SYNDROME', 'ARTHROCUTANEOUVEAL GRANULOMATOSIS', 'ACUG', 'GRANULOMATOSIS, FAMILIAL, BLAU TYPE', 'GRANULOMATOUS INFLAMMATORY ARTHRITIS, DERMATITIS, AND UVEITIS, FAMILIAL', 'SYNOVITIS GRANULOMATOUS WITH UVEITIS AND CRANIAL NEUROPATHIES', 'GRANULOMATOSIS, FAMILIAL JUVENILE SYSTEMIC', 'JABS SYNDROME']",0.000144961,1.560357342696751e-06
72,421,11,"['GARD:0000306', 'OMIM:208250', 'UMLS:C1859690', 'ORPHA:2848', 'ORPHANET:2848']","['CAMPTODACTYLY ARTHROPATHY COXA VARA PERICARDITIS SYNDROME', 'ARTHROPATHY CAMPTODACTYLY SYNDROME', 'PERICARDITIS ARTHROPATHY CAMPTODACTYLY SYNDROME', 'PAC SYNDROME', 'FIBROSING SEROSITIS, FAMILIAL', 'CAMPTODACTYLY ARTHROPATHY PERICARDITIS SYNDROME', 'CONGENITAL FAMILIAL HYPERTROPHIC SYNOVITIS', 'CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME', 'ARTHROPATHY-CAMPTODACTYLY SYNDROME', 'CACP SYNDROME', 'CAMPTODACTYLY-ARTHROPATHY-COXA-VARA-PERICARDITIS SYNDROME', 'JACOBS SYNDROME', 'PERICARDITIS-ARTHROPATHY-CAMPTODACTYLY SYNDROME']",3.64e-05,6.103078129887761e-08
73,423,74,"['GARD:0000307', 'OMIM:147791', 'ORPHA:2308', 'ORPHANET:2308']","['JACOBSEN SYNDROME', 'JBS', 'CHROMOSOME 11Q DELETION SYNDROME', 'PARTIAL 11Q MONOSOMY SYNDROME']",0.00014155100000000001,2.545376738605275e-06
74,428,43,"['GARD:0000310', 'OMIM:280000', 'UMLS:C1848392']","['ZUNICH NEUROECTODERMAL SYNDROME', 'CHIME SYNDROME']",8.840000000000001e-05,8.966239755200863e-07
75,432,76,"['GARD:0000312', 'OMIM:180700', 'ORPHA:97360', 'ORPHANET:97360', 'UMLS:C0265205', 'OMIM:268310', 'NCI THESAURUS:C85048']","['ROBINOW SYNDROME', 'ROBINOW DWARFISM', 'FETAL FACE SYNDROME', 'ACRAL DYSOSTOSIS WITH FACIAL AND GENITAL ABNORMALITIES', 'COVESDEM SYNDROME (FORMERLY)', 'COSTOVERTEBRAL SEGMENTATION DEFECT WITH MESOMELIA (FORMERLY)', 'MESOMELIC DWARFISM-SMALL GENITALIA SYNDROME', 'ROBINOW-SILVERMAN-SMITH SYNDROME']",0.00015326,2.7097183433690732e-06
76,436,7,"['GARD:0000314', 'OMIM:268700', 'ORPHA:3124', 'ORPHANET:3124']","['SACCHAROPINURIA', 'SACCHAROPINE DEHYDROGENASE DEFICIENCY']",2.18e-05,5.389560915008473e-08
77,446,6,"['GARD:0000321', 'OMIM:256020', 'ORPHA:2613', 'ORPHANET:2613', 'UMLS:C0403548']","['SALCEDO SYNDROME', 'NAIL PATELLA LIKE RENAL DISEASE', 'GLOMERULAR BASEMENT MEMBRANE DISEASE, NAIL-PATELLA SYNDROME TYPE']",1.73e-05,3.057901100579986e-08
78,448,21,"['GARD:0000322', 'OMIM:266900', 'ORPHA:3156', 'ORPHANET:3156', 'UMLS:C0403553']","['SENIOR LOKEN SYNDROME', 'SENIOR-LOKEN SYNDROME', 'RENAL DYSPLASIA RETINAL APLASIA', 'RENAL-RETINAL SYNDROME', 'JUVENILE NEPHRONOPHTHISIS WITH LEBER AMAUROSIS', 'LOKEN-SENIOR SYNDROME']",4.7499999999999996e-05,2.6948779030066434e-07
79,460,108,"['GARD:0000331', 'OMIM:216340', 'ORPHA:3472', 'ORPHANET:3472', 'UMLS:C1857663']","['YUNIS-VARON SYNDROME', 'CLEIDOCRANIAL DYSPLASIA, MICROGNATHIA, ABSENT THUMBS, & DISTAL APHALANGIA', 'YUNIS-VARÓN SYNDROME', 'YUNIS VARON SYNDROME']",0.0002322,4.347237431204895e-06
80,462,50,"['GARD:0000332', 'OMIM:123790', 'UMLS:C1852406', 'ORPHA:1555', 'ORPHANET:1555']","['BEARE-STEVENSON CUTIS GYRATA SYNDROME', 'CUTIS GYRATA SYNDROME OF BEARE AND STEVENSON', 'BEARE STEVENSON SYNDROME', 'CUTIS GYRATA - ACANTHOSIS NIGRICANS - CRANIOSYNOSTOSIS', 'CUTIS GYRATA-ACANTHOSIS NIGRICANS-CRANIOSYNOSTOSIS SYNDROME']",0.000102676,1.1546867447892483e-06
81,464,33,"['GARD:0000333', 'OMIM:153400', 'ORPHA:33001', 'ORPHANET:33001', 'UMLS:C0265345']","['LYMPHEDEMA-DISTICHIASIS SYNDROME', 'LYMPHEDEMA WITH DISTICHIASIS', 'HEREDITARY LYMPHEDEMA-DISTICHIASIS SYNDROME (SUBTYPE)']",8.120000000000001e-05,5.94540170321981e-07
82,466,7,"['GARD:0000334', 'OMIM:127400', 'ORPHA:41', 'ORPHANET:41', 'UMLS:C0406775']","['DYSCHROMATOSIS SYMMETRICA HEREDITARIA 1', 'DYSCHROMATOSIS SYMMETRICA HEREDITARIA', 'DSH1', 'DSH', 'FAMILIAL RETICULATE ACROPIGMENTATION OF DOHI', 'RETICULATE ACROPIGMENTATION OF DOHI', 'SYMMETRIC DYSCHROMATOSIS OF THE EXTREMITIES']",2.45e-05,3.9559770917764094e-08
83,468,25,"['GARD:0000336', 'OMIM:270750', 'ORPHA:101003', 'ORPHANET:101003', 'UMLS:C0796019']","['SPASTIC PARAPLEGIA 23', 'SPG 23', 'SPASTIC PARAPLEGIA AND PIGMENTARY ABNORMALITIES', 'SPASTIC PARAPLEGIA VITILIGO PREMATURE GRAYING AND CHARACTERISTIC FACIES', 'LISON SYNDROME', 'AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 23']",5.5700000000000005e-05,3.332031703876959e-07
84,478,18,"['GARD:0000343', 'OMIM:225753', 'ORPHA:166063', 'ORPHANET:166063', 'UMLS:C1856974']","['PONTOCEREBELLAR HYPOPLASIA TYPE 4', 'ENCEPHALOPATHY FATAL INFANTILE WITH OLIVOPONTOCEREBELLAR HYPOPLASIA']",3.96e-05,1.9506557463635184e-07
85,484,28,"['GARD:0000346', 'OMIM:300240', 'ORPHA:3322', 'ORPHANET:3322', 'UMLS:C1846142']","['HOYERAAL HREIDARSSON SYNDROME', 'CEREBELLAR HYPOPLASIA WITH PANCYTOPENIA', 'GROWTH RETARDATION PRENATAL WITH PROGRESSIVE PANCYTOPENIA AND CEREBELLAR HYPOPLASIA']",5.93e-05,4.7592580498812595e-07
86,486,51,"['GARD:0000347', 'OMIM:600001', 'ORPHA:2255', 'ORPHANET:2255']","['YORIFUJI OKUNO SYNDROME', 'CONGENITAL PANCREATIC HYPOPLASIA WITH DIABETES MELLITUS AND CONGENITAL HEART DISEASE', 'HEREDITARY PANCREATIC HYPOPLASIA, DIABETES MELLITUS AND CONGENITAL HEART DISEASE']",0.00013481700000000002,1.3784109376599312e-06
87,504,69,"['GARD:0000359', 'OMIM:218330', 'ORPHA:1515', 'ORPHANET:1515', 'UMLS:C0432235']","['CRANIOECTODERMAL DYSPLASIA', 'LEVIN SYNDROME 1', 'SENSENBRENNER SYNDROME']",0.00014545700000000001,1.9604818246592557e-06
88,506,26,"['GARD:0000360', 'OMIM:302905', 'ORPHA:921', 'ORPHANET:921', 'UMLS:C1844862']","['ABRUZZO-ERICKSON SYNDROME', 'CHARGE LIKE SYNDROME X-LINKED']",5.24e-05,3.5089660190918865e-07
89,516,28,"['GARD:0000365', 'OMIM:613546', 'ORPHA:91', 'ORPHANET:91']","['AROMATASE DEFICIENCY', 'CONGENITAL ESTROGEN DEFICIENCY']",6.31e-05,3.036751038797867e-07
90,520,8,"['GARD:0000368', 'OMIM:245660', 'ORPHA:2407', 'ORPHANET:2407', 'UMLS:C1328355']","['LARYNGOONYCHOCUTANEOUS SYNDROME', 'LOCS', 'LOGIC SYNDROME', 'LARYNGO-ONYCHO-CUTANEOUS SYNDROME']",2.8499999999999998e-05,5.412173642519432e-08
91,528,42,"['GARD:0000372', 'OMIM:601321', 'ORPHA:638', 'ORPHANET:638']","['NEUROFIBROMATOSIS-NOONAN SYNDROME', 'NFNS', 'NOONAN NEUROFIBROMATOSIS SYNDROME', 'NEUROFIBROMATOSIS WITH NOONAN PHENOTYPE']",9.290000000000001e-05,9.97540347470277e-07
92,534,37,"['GARD:0000375', 'OMIM:225000', 'ORPHA:3253', 'ORPHANET:3253']","['ZLOTOGORA SYNDROME', 'CLEFT LIP/PALATE-ECTODERMAL DYSPLASIA SYNDROME', 'ECTODERMAL DYSPLASIA, CLEFT LIP AND PALATE, MENTAL RETARDATION, AND SYNDACTYLY', 'ZLOTOGORA-OGUR SYNDROME', 'CLPED1', 'CLEFT LIP/PALATE-SYNDACTYLY-PILI TORTI', 'SYNDACTYLY-ECTODERMAL DYSPLASIA-CLEFT/LIP PALATE', 'ZLOTOGORA-ZILBERMAN-TENENBAUM SYNDROME', 'CLEFT LIP/PALATE-SYNDACTYLY-PILI TORTI SYNDROME']",7.5e-05,6.145959023092222e-07
93,536,18,"['GARD:0000376', 'OMIM:200500', 'ORPHA:931', 'ORPHANET:931', 'UMLS:C0265559']","['ACHEIROPODY', 'ACHEIROPODIA', 'ACHP', 'ACHEIROPODY, BRAZILIAN TYPE']",5.4000000000000005e-05,1.5755033676754677e-07
94,544,39,"['GARD:0000380', 'OMIM:267750', 'ORPHA:1571', 'ORPHANET:1571', 'UMLS:C1849409']","['KNOBLOCH SYNDROME', 'MYOPIA RETINAL DETACHMENT ENCEPHALOCELE', 'RETINAL DETACHMENT-OCCIPITAL ENCEPHALOCELE SYNDROME', 'KNOBLOCH-LAYER SYNDROME']",8.690000000000001e-05,8.278096046083511e-07
95,548,36,"['GARD:0000383', 'ORPHA:53', 'ORPHANET:53', 'UMLS:C0029454', 'OMIM:166600']","['OSTEOPETROSIS AUTOSOMAL DOMINANT TYPE 2', 'OPTA2', 'AUTOSOMAL DOMINANT OSTEOPETROSIS TYPE 2', 'ALBERS-SCHÖNBERG OSTEOPETROSIS']",7.75e-05,6.677161378366372e-07
96,550,38,"['GARD:0000384', 'OMIM:103285', 'ORPHA:978', 'ORPHANET:978', 'UMLS:C1863204']","['ADULT SYNDROME', 'ACRO-DERMATO-UNGUAL-LACRIMAL-TOOTH SYNDROME', 'ACRO DERMATO UNGUAL LACRIMAL TOOTH SYNDROME']",8.379999999999999e-05,5.315747309761462e-07
97,552,37,"['GARD:0000385', 'OMIM:135500', 'ORPHA:3473', 'ORPHANET:3473', 'UMLS:C0796013']","['LABAND SYNDROME', 'ZIMMERMAN LABAND SYNDROME', 'ZLS', 'GINGIVAL FIBROMATOSIS, ABNORMAL FINGERS, FINGERNAILS, NOSE AND EARS, AND SPLENOMEGALY', 'FIBROMATOSIS GINGIVAL, HEPATOSPLENOMEGALY OTHER ANOMALIES']",7.390000000000001e-05,7.514052078812906e-07
98,554,27,"['GARD:0000386', 'ORPHA:3301', 'ORPHANET:3301', 'UMLS:C2931218']","['TETRAAMELIA-MULTIPLE MALFORMATIONS SYNDROME', 'ZIMMER TAUB SOVA SYNDROME', 'ZIMMER PHOCOMELIA']",5.7999999999999994e-05,2.957957873187332e-07
99,558,22,"['GARD:0000390', 'OMIM:144750', 'ORPHA:2790', 'ORPHANET:2790']","['WORTH TYPE AUTOSOMAL DOMINANT OSTEOSCLEROSIS', 'OSTEOSCLEROSIS, AUTOSOMAL DOMINANT', 'ENDOSTEAL HYPEROSTOSIS, AUTOSOMAL DOMINANT', 'OSTEOSCLEROSIS, AUTOSOMAL DOMINANT, WORTH TYPE', 'WORTH SYNDROME', 'ENDOSTEAL HYPEROSTOSIS, WORTH TYPE', 'AUTOSOMAL DOMINANT OSTEOSCLEROSIS, WORTH TYPE', 'HYPEROSTOSIS CORTICALIS GENERALISATA, BENIGN FORM OF WORTH WITH TORUS PALATINUS']",5.5700000000000005e-05,2.642985851126683e-07
100,572,4,"['GARD:0000399', 'OMIM:278850', 'ORPHA:393', 'ORPHANET:393', 'UMLS:C0022735']","['46,XX TESTICULAR DISORDER OF SEX DEVELOPMENT', '46,XX TESTICULAR DSD', '46,XX GONADAL DYSGENESIS', 'XX MALE SYNDROME', '46, XX GONADAL SEX REVERSAL', 'XX SEX REVERSAL']",1.3300000000000001e-05,7.340588028154975e-09
101,574,80,"['GARD:0000400', 'OMIM:230740', 'ORPHA:2067', 'ORPHANET:2067', 'UMLS:C0406723']","['GAPO SYNDROME', 'GROWTH RETARDATION, ALOPECIA, PSEUDOANODONTIA AND OPTIC ATROPHY']",0.000162393,3.2392044597297443e-06
102,580,5,"['GARD:0000406', 'OMIM:136520', 'UMLS:C2931644']","['O DONNELL PAPPAS SYNDROME', 'FOVEAL HYPOPLASIA, PRESENILE CATARACT', 'FOVEAL HYPOPLASIA, CONGENITAL NYSTAGMUS, CORNEAL PANNUS, AND PRESENILE CATARACTS']",1.7199999999999998e-05,2.4115350808300626e-08
103,584,4,"['GARD:0000408', 'OMIM:262650', 'ORPHA:629', 'ORPHANET:629', 'UMLS:C1849779']","['KOWARSKI SYNDROME', 'BIODEFECTIVE GROWTH HORMONE', 'PITUITARY DWARFISM WITH NORMAL IMMUNOREACTIVE GROWTH HORMONE AND LOW SOMATOMEDIN']",1.36e-05,2.4142652541846984e-08
104,588,48,"['GARD:0000411', 'OMIM:241410', 'ORPHA:2323', 'ORPHANET:2323', 'UMLS:C1855840']","['HYPOPARATHYROIDISM-INTELLECTUAL DISABILITY-DYSMORPHISM SYNDROME', 'SANJAD-SAKATI SYNDROME', 'HRD SYNDROME', 'HYPOPARATHYROIDISM WITH SHORT STATURE, INTELLECTUAL DISABILITY AND SEIZURES', 'HYPOPARATHYROIDISM, CONGENITAL, ASSOCIATED WITH DYSMORPHISM, GROWTH RETARDATION AND DEVELOPMENTAL DELAY', 'HYPOPARATHYROIDISM-SHORT STATURE-INTELLECTUAL DISABILITY-SEIZURES SYNDROME', 'RICHARDSON-KIRK SYNDROME', 'SSS']",9.240000000000001e-05,1.0713485894783023e-06
105,592,42,"['GARD:0000413', 'OMIM:231070', 'ORPHA:2078', 'ORPHANET:2078', 'UMLS:C0432255']","['GERODERMA OSTEODYSPLASTICA', 'GO', 'WALT DISNEY DWARFISM', 'GERODERMIA OSTEODYSPLASTICA', 'GERODERMA OSTEODYSPLASTICUM']",8.02e-05,8.132349971490295e-07
106,594,10,"['GARD:0000414', 'OMIM:241850', 'ORPHA:1226', 'ORPHANET:1226', 'UMLS:C1855794']","['BAMFORTH SYNDROME', 'HYPOTHYROIDISM CLEFT PALATE HYPOTHYROIDISM, ATHYROIDAL, WITH SPIKY HAIR AND CLEFT PALATE', 'BAMFORTH-LAZARUS SYNDROME']",2.64e-05,7.189814270806774e-08
107,600,15,"['GARD:0000420', 'OMIM:276300', 'UMLS:C0265325']","['TURCOT SYNDROME', 'MALIGNANT TUMORS OF THE CENTRAL NERVOUS SYSTEM ASSOCIATED WITH FAMILIAL POLYPOSIS OF THE COLON', 'CNS TUMORS WITH FAMILIAL POLYPOSIS OF THE COLON', 'MISMATCH REPAIR CANCER SYNDROME', 'MMRCS', 'MISMATCH REPAIR DEFICIENCY', 'MMR DEFICIENCY', 'BRAIN TUMOR-POLYPOSIS SYNDROME', 'GLIOMA-POLYPOSIS SYNDROME']",4.34e-05,1.1881397759668995e-07
108,616,12,"['GARD:0000433', 'OMIM:218030', 'UMLS:C2936861']","['APPARENT MINERALOCORTICOID EXCESS', 'CORTISOL 11-BETA-KETOREDUCTASE DEFICIENCY', 'AME 1', 'AME']",2.98e-05,9.973382572684618e-08
109,618,21,"['GARD:0000434', 'OMIM:307000', 'ORPHA:2182', 'ORPHANET:2182', 'UMLS:C0265216']","['HYDROCEPHALUS DUE TO CONGENITAL STENOSIS OF AQUEDUCT OF SYLVIUS', 'HYDROCEPHALUS, X-LINKED', 'HSAS1', 'AQUEDUCTAL STENOSIS, X-LINKED', 'HSAS', 'HYCX', 'XLAS']",5.7499999999999995e-05,3.3118570825340514e-07
110,624,26,"['GARD:0000438', 'OMIM:608099', 'ORPHA:62', 'ORPHANET:62', 'UMLS:C1842550']","['LIMB-GIRDLE MUSCULAR DYSTROPHY, TYPE 2D', 'LGMD2D', 'MUSCULAR DYSTROPHY LIMB-GIRDLE WITH ALPHA-SARCOGLYCAN', 'ALPHA-SARCOGLYCANOPATHY', 'DUCHENNE-LIKE AUTOSOMAL RECESSIVE MUSCULAR DYSTROPHY, TYPE 2', 'DMDA2']",5.660000000000001e-05,2.7807696531762466e-07
111,628,68,"['GARD:0000448', 'OMIM:242840', 'ORPHA:1493', 'ORPHANET:1493', 'UMLS:C1855772']","['VICI SYNDROME', 'IMMUNODEFICIENCY WITH CLEFT LIP/PALATE, CATARACT, HYPOPIGMENTATION AND ABSENT CORPUS CALLOSUM', 'ABSENT CORPUS CALLOSUM CATARACT IMMUNODEFICIENCY', 'DIONISI VICI SABETTA GAMBARARA SYNDROME']",0.000155247,2.738977847643867e-06
112,636,40,"['GARD:0000457', 'OMIM:231550', 'ORPHA:869', 'ORPHANET:869']","['TRIPLE A SYNDROME', 'ACHALASIA ADDISONIANISM ALACRIMIA SYNDROME', 'AAA SYNDROME', 'AAA', 'ALACRIMA-ACHALASIA-ADRENAL INSUFFICIENCY NEUROLOGIC DISORDER', 'ADDISONIAN ACHALASIA SYNDROME', 'ACHALASIA ALACRIMA SYNDROME', 'ALLGROVE SYNDROME']",8.690000000000001e-05,9.515389281620707e-07
113,640,45,"['GARD:0000459', 'OMIM:200600', 'ORPHA:93299', 'ORPHANET:93299', 'UMLS:C0265273']","['ACHONDROGENESIS TYPE 1A', 'ACG1A', 'ACHONDROGENESIS HOUSTON-HARRIS TYPE', 'HOUSTON-HARRIS ACHONDROGENESIS']",9.740000000000001e-05,8.105346845081636e-07
114,642,38,"['GARD:0000460', 'OMIM:600972', 'ORPHA:93298', 'ORPHANET:93298', 'UMLS:C0265274']","['ACHONDROGENESIS TYPE 1B', 'ACHONDROGENESIS FRACCARO TYPE', 'FRACCARO ACHONDROGENESIS', 'ACG1B']",7.879999999999999e-05,6.696568657294209e-07
115,644,15,"['GARD:0000465', 'OMIM:243500', 'ORPHA:33', 'ORPHANET:33', 'UMLS:C0268575']","['ISOVALERIC ACIDEMIA', 'ISOVALERIC ACID COA DEHYDROGENASE DEFICIENCY', 'IVA', 'ISOVALERYL COA CARBOXYLASE DEFICIENCY', 'IVD DEFICIENCY']",3.53e-05,1.394929992214028e-07
116,646,41,"['GARD:0000467', 'OMIM:606054', 'ORPHA:35', 'ORPHANET:35']","['PROPIONIC ACIDEMIA', 'PROPIONYL-COA CARBOXYLASE DEFICIENCY', 'PCC DEFICIENCY', 'GLYCINEMIA, KETOTIC', 'HYPERGLYCINEMIA WITH KETOACIDOSIS AND LEUKOPENIA', 'KETOTIC HYPERGLYCINEMIA', 'KETOTIC GLYCINEMIA', 'PROP', 'PROPIONICACIDEMIA']",9.120000000000001e-05,9.92010288886976e-07
117,666,20,"['GARD:0000496', 'OMIM:201170', 'ORPHA:1788', 'ORPHANET:1788', 'UMLS:C1860119']","['ACROFACIAL DYSOSTOSIS RODRIGUEZ TYPE', 'RODRIGUEZ LETHAL ACROFACIAL DYSOSTOSIS SYNDROME']",4.35e-05,1.5387861714866681e-07
118,668,25,"['GARD:0000497', 'OMIM:193530', 'ORPHA:952', 'ORPHANET:952', 'UMLS:C0457013']","['WEYERS ACROFACIAL DYSOSTOSIS', 'ACROFACIAL DYSOSTOSIS OF WEYERS', 'CURRY HALL SYNDROME']",6.32e-05,2.899686502097289e-07
119,670,72,"['GARD:0000498', 'OMIM:154400', 'ORPHA:245', 'ORPHANET:245', 'UMLS:C0265245']","['NAGER ACROFACIAL DYSOSTOSIS', 'MANDIBULOFACIAL DYSOSTOSIS, TREACHER COLLINS TYPE, WITH LIMB ANOMALIES', 'NAGER SYNDROME', 'AFD, NAGER TYPE', 'PREAXIAL ACROFACIAL DYSOSTOSIS', 'NAGER ACROFACIAL DYSOSTOSIS SYNDROME', 'SPLIT HAND DEFORMITY-MANDIBULOFACIAL DYSOSTOSIS', 'ACROFACIAL DYSOSTOSIS 1, NAGER TYPE']",0.00014470799999999998,2.2675674518887983e-06
120,676,24,"['GARD:0000501', 'OMIM:102150', 'ORPHA:965', 'ORPHANET:965', 'UMLS:C0796280']","['ACROMEGALOID FACIAL APPEARANCE SYNDROME', 'AFA SYNDROME', 'THICK LIPS AND ORAL MUCOSA']",5.2000000000000004e-05,2.457401318100368e-07
121,680,12,"['GARD:0000504', 'OMIM:184253', 'ORPHA:93316', 'ORPHANET:93316']","['SPONDYLOMETAPHYSEAL DYSPLASIA ALGERIAN TYPE', 'SPONDYLOMETAPHYSEAL DYSPLASIA SCHMIDT TYPE', 'SPONDYLOMETAPHYSEAL DYSPLASIA WITH SEVERE GENU VALGUM', 'SCHMID METAPHYSEAL DYSOSTOSIS', 'JAPANESE TYPE SPONDYLOMETAPHYSEAL DYSPLASIA']",2.8000000000000003e-05,7.474331489320681e-08
122,684,27,"['GARD:0000506', 'OMIM:201250', 'ORPHA:968', 'ORPHANET:968']",ACROMESOMELIC DYSPLASIA HUNTER THOMPSON TYPE,6.61e-05,3.3901289205663614e-07
123,686,40,"['GARD:0000507', 'OMIM:602875', 'ORPHA:40', 'ORPHANET:40']","['ACROMESOMELIC DYSPLASIA MAROTEAUX TYPE', 'AMDM', 'ACROMESOMELIC DWARFISM MAROTEUX TYPE']",8.92e-05,6.625297981116206e-07
124,688,106,"['GARD:0000508', 'ORPHA:955', 'ORPHANET:955', 'UMLS:C2930971', 'OMIM:102500']","['ACROOSTEOLYSIS DOMINANT TYPE', 'ACROOSTEOLYSIS WITH OSTEOPOROSIS AND CHANGES IN SKULL AND MANDIBLE', 'ARTHRODENTOOSTEODYSPLASIA', 'CHENEY SYNDROME', 'HAJDU-CHENEY SYNDROME', 'SERPENTINE FIBULA-POLYCYSTIC KIDNEYS SYNDROME']",0.000209486,4.87878370822632e-06
125,704,2,"['GARD:0000522', 'ORPHA:513', 'ORPHANET:513', 'OMIM:613065', 'NCI THESAURUS:C3167']","['ACUTE LYMPHOBLASTIC LEUKEMIA', 'ALL', 'ACUTE LYMPHOCYTIC LEUKEMIA']",2.6000000000000002e-05,5.624150548097578e-09
126,723,3,"['GARD:0000538', 'OMIM:612376', 'ORPHA:520', 'ORPHANET:520', 'UMLS:C0023487']","['ACUTE PROMYELOCYTIC LEUKEMIA', 'ACUTE MYELOBLASTIC LEUKEMIA TYPE 3', 'ACUTE MYELOID LEUKEMIA WITH T(15;17)(Q22;Q12);(PML/RARALPHA) AND VARIANTS', 'AML M3', 'AML WITH T(15;17)(Q22;Q12);(PML/RARALPHA) AND VARIANTS', 'ACUTE MYELOBLASTIC LEUKEMIA 3', 'APML']",2.8000000000000003e-05,1.2485703952894286e-08
127,725,17,"['GARD:0000540', 'OMIM:201450', 'ORPHA:42', 'ORPHANET:42', 'UMLS:C0220710']","['MEDIUM-CHAIN ACYL-COENZYME A DEHYDROGENASE DEFICIENCY', 'MCAD DEFICIENCY', 'ACYL-COA DEHYDROGENASE MEDIUM CHAIN DEFICIENCY OF', 'MCADH DEFICIENCY', 'ACADM DEFICIENCY', 'MCADD', 'MEDIUM CHAIN ACYL COA DEHYDROGENASE DEFICIENCY', 'MEDIUM-CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY']",3.9899999999999994e-05,2.1837355768815606e-07
128,727,7,"['GARD:0000546', 'ORPHA:976', 'ORPHANET:976', 'UMLS:C0268120', 'OMIM:614723', 'ICD 10:E79.8']","['ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY', '2,8-DIHYDROXYADENINE UROLITHIASIS', 'APRT DEFICIENCY']",1.99e-05,3.648766687410909e-08
129,729,10,"['GARD:0000547', 'OMIM:615511', 'UMLS:C0268123', 'ORPHA:45', 'ORPHANET:45']","['ADENOSINE MONOPHOSPHATE DEAMINASE 1 DEFICIENCY', 'AMP DEAMINASE 1 DEFICIENCY', 'MYOADENYLATE DEAMINASE DEFICIENCY', 'AMPD1 DEFICIENCY', 'MYOPATHY DUE TO MYOADENYLATE DEAMINASE DEFICIENCY', 'MMDD', 'ADENOSINE MONOPHOSPHATE DEAMINASE DEFICIENCY', 'AMP DEAMINASE DEFICIENCY']",2.62e-05,7.116108178411733e-08
130,733,43,"['GARD:0000550', 'OMIM:103050', 'ORPHA:46', 'ORPHANET:46']","['ADENYLOSUCCINASE DEFICIENCY', 'ADENYLOSUCCINATE LYASE DEFICIENCY', 'ADSL DEFICIENCY']",8.35e-05,9.371795715078242e-07
131,737,18,"['GARD:0000555', 'OMIM:300200', 'ORPHA:95702', 'ORPHANET:95702', 'UMLS:C0220766']","['X-LINKED ADRENAL HYPOPLASIA CONGENITA', 'X-LINKED CONGENITAL ADRENAL HYPOPLASIA', 'X-LINKED AHC', 'ADRENAL HYPOPLASIA CONGENITA', 'CONGENITAL ADRENAL HYPOPLASIA']",4.429999999999999e-05,1.712612066797806e-07
132,739,26,"['GARD:0000558', 'OMIM:202300', 'ORPHA:1501', 'ORPHANET:1501']","['ADRENOCORTICAL CARCINOMA', 'ACC']",8.02e-05,3.4980888539406187e-07
133,741,40,"['GARD:0000559', 'OMIM:202370', 'ORPHA:44', 'ORPHANET:44', 'UMLS:C0282525']","['NEONATAL ADRENOLEUKODYSTROPHY', 'ADRENOLEUKODYSTROPHY AUTOSOMAL NEONATAL FORM', 'NALD']",8.58e-05,1.1136877761546089e-06
134,745,3,"['GARD:0000563', 'OMIM:607847']","['IDIOPATHIC NEUTROPENIA', 'NONIMMUNE CHRONIC IDIOPATHIC NEUTROPENIA OF ADULTS', 'NI-CINA']",1.26e-05,1.4781570382623336e-08
