,ID(n),count(s),d.id,n.I_CODE,n.N_Name,Weight,tf_idf_sum
64,66781,300,HP:0001252,"['HP:0001318', 'SNOMEDCT_US:398152000', 'UMLS:C0026827', 'MESH:D009123', 'SNOMEDCT_US:398151007', 'HP:0001252']","['LOW OR WEAK MUSCLE TONE', 'MUSCLE HYPOTONIA', 'MUSCULAR HYPOTONIA']",0.000594756,3.534380502251794e-05
65,84944,52,HP:0002024,"['HP:0008270', 'UMLS:C3714745', 'HP:0002024']","['INTESTINAL MALABSORPTION', 'MALABSORPTION']",0.000128396,1.5643630448458115e-06
66,57088,45,HP:0007703,"['HP:0007743', 'HP:0008051', 'HP:0007741', 'UMLS:C1862475', 'SNOMEDCT_US:421689001', 'UMLS:C1720508', 'HP:0007703']","['ABNORMALITY OF RETINAL PIGMENT EPITHELIUM', 'RETINAL PIGMENTARY ANOMALY', 'ABNORMAL RETINAL PIGMENTATION', 'ABNORMALITY OF RPE', 'ABNORMALITY OF THE RETINAL PIGMENT EPITHELIUM', 'ABNORMALITY OF RETINAL PIGMENTATION']",0.000106855,9.595797489697463e-07
67,100668,26,HP:0001315,"['HP:0001316', 'UMLS:C1866934', 'HP:0001315']","['HYPOACTIVE TO ABSENT DEEP TENDON REFLEXES', 'ABSENT OR DECREASED DEEP TENDON REFLEXES', 'DECREASED/ABSENT DEEP TENDON REFLEXES', 'DIMINISHED OR ABSENT DEEP TENDON REFLEXES', 'REDUCED/ABSENT DEEP TENDON REFLEXES', 'IMPAIRED TENDON REFLEXES', 'DEPRESSED TENDON REFLEXES', 'DECREASED TO ABSENT DEEP TENDON REFLEXES', 'DIMINISHED OR ABSENT TENDON REFLEXES', 'DECREASED TENDON REFLEXES', 'DIMINISHED DEEP TENDON REFLEXES', 'WEAK OR ABSENT DEEP TENDON REFLEXES', 'DECREASED DEEP TENDON REFLEXES', 'REDUCED TENDON REFLEXES']",7.120000000000001e-05,3.609550221855113e-07
68,66789,243,HP:0001251,"['HP:0002513', 'HP:0001253', 'HP:0007050', 'HP:0007157', 'UMLS:C0007758', 'MESH:D002524', 'SNOMEDCT_US:85102008', 'HP:0001251']","['CEREBELLAR ATAXIA', 'ATAXIA']",0.000519845,2.1129726140840735e-05
69,12810,1,HP:0008181,"['UMLS:C0000744', 'SNOMEDCT_US:190787008', 'MESH:D000012', 'HP:0008181']",ABETALIPOPROTEINEMIA,1.4499999999999998e-05,1.4254714561416548e-09
70,50188,35,HP:0000488,"['SNOMEDCT_US:29555009', 'MESH:D012164', 'UMLS:C0035309', 'HP:0000488']","['NONINFLAMMATORY RETINA DISEASE', 'RETINOPATHY']",0.000104126,7.476341408139708e-07
71,24034,9,HP:0001927,"['HP:0005552', 'SNOMEDCT_US:250249008', 'UMLS:C0687751', 'HP:0001927']","['ACANTHOCYTES', 'RED CELL ACANTHOCYTOSIS', 'ACANTHOCYTOSIS']",3.21e-05,4.719810461136049e-08
72,82374,36,HP:0000546,"['HP:0007863', 'HP:0007893', 'HP:0007632', 'HP:0007790', 'SNOMEDCT_US:95695004', 'MESH:D012162', 'UMLS:C0035304', 'HP:0000546']","['RETINA DEGENERATION', 'RETINAL DEGENERATION']",0.000103434,6.472356989291961e-07
73,69462,4,HP:0002630,"['UMLS:C0554103', 'SNOMEDCT_US:197494007', 'HP:0002630']",FAT MALABSORPTION,2.8000000000000003e-05,1.0672293101598825e-08
74,81909,16,HP:0011096,"['HP:0007282', 'HP:0003381', 'HP:0006939', 'UMLS:C0878575', 'HP:0011096']","['DEMYELINATION', 'PERIPHERAL DEMYELINATION']",7.5e-05,1.8489215488024515e-07
75,101583,14,HP:0007305,"['HP:0007222', 'UMLS:C0338474', 'HP:0007305']","['DEMYELINATION IN CENTRAL WHITE MATTER', 'CNS DEMYELINATION']",6.0899999999999996e-05,1.2500069932338274e-07
76,85123,18,HP:0010579,"['HP:0000937', 'HP:0006078', 'UMLS:C1865037', 'HP:0010579']","['CONE-SHAPED END PART OF BONE', 'CONE-SHAPED EPIPHYSES', 'CONE-SHAPED EPIPHYSIS']",7.68e-05,2.886360971604727e-07
77,65826,28,HP:0003026,"['HP:0004983', 'HP:0000949', 'HP:0005647', 'HP:0005822', 'HP:0005052', 'HP:0005077', 'HP:0006457', 'HP:0004988', 'HP:0005044', 'HP:0005000', 'HP:0005083', 'HP:0005029', 'HP:0006472', 'HP:0006382', 'UMLS:C1854912', 'HP:0003026']","['SHORTENED LONG TUBULAR BONES', 'SHORT LONG BONE', 'SHORT TUBULAR BONES', 'LONG BONE SHORTENING']",9.350000000000001e-05,5.331469797630203e-07
78,85584,18,HP:0002002,"['HP:0004654', 'HP:0000305', 'UMLS:C4020861', 'UMLS:C1839797', 'HP:0002002']","['PRONOUNCED PHILTRUM', 'INCREASED DEPTH OF PHILTRUM', 'PROMINENT PHILTRUM', 'PHILTRUM, DEEP', 'DEPRESSED PHILTRUM', 'DEEP PHILTRUM']",4.4e-05,1.8546229043874252e-07
79,61110,63,HP:0001773,"['HP:0008135', 'HP:0001766', 'HP:0001764', 'HP:0001778', 'UMLS:C1848673', 'HP:0001773']","['SHORT FOOT', 'SMALL FEET', 'HYPOPLASTIC FEET', 'SHORT FEET']",0.00012529700000000002,1.681976269495043e-06
80,21073,21,HP:0001072,"['HP:0007393', 'SNOMEDCT_US:17417006', 'UMLS:C0334008', 'UMLS:C4020878', 'SNOMEDCT_US:69943009', 'HP:0001072']","['THICK SKIN', 'THICKENED SKIN', 'PACHYDERMIA', 'DIFFUSELY THICKENED SKIN', 'SKIN THICKENING']",6.45e-05,2.5488635638346705e-07
81,69230,34,HP:0009803,"['HP:0006087', 'HP:0001168', 'HP:0005771', 'HP:0006126', 'UMLS:C0877165', 'HP:0009803']","['RUDIMENTARY PHALANGES', 'PHALANGEAL HYPOPLASIA', 'HYPOPLASTIC/SMALL PHALANGES OF THE HAND', 'HYPOPLASTIC PHALANGES', 'SHORTENED PHALANGES', 'SHORT PHALANGES', 'SHORT FINGER BONES', 'HYPOPLASTIC PHALANGES OF HANDS', 'SHORT PHALANX OF FINGER']",0.000102792,7.482334959314057e-07
82,71095,1,HP:0005900,"['UMLS:C3276324', 'HP:0005900']","['FIFTH METACARPAL NOTCHED ON ULNAR SIDE', 'FIFTH METACARPAL WITH ULNAR NOTCH']",1.4000000000000001e-05,1.9503823445390156e-09
83,82990,22,HP:0000527,"['HP:0000500', 'UMLS:C1853738', 'HP:0000527']","['LONG EYELASHES', 'UNUSUALLY LONG EYELASHES', 'INCREASED LENGTH OF EYELASHES', 'CILIARY TRICHOMEGALY', 'EYELASH TRICHOMEGALY']",6.74e-05,3.8961200023082263e-07
84,76137,159,HP:0001156,"['HP:0100667', 'HP:0005727', 'HP:0006128', 'HP:0005630', 'HP:0005657', 'HP:0001189', 'HP:0001201', 'HP:0006017', 'SNOMEDCT_US:43476002', 'MESH:D059327', 'UMLS:C0221357', 'HP:0001156']","['BRACHYDACTYLY SYNDROME', 'SHORT FINGERS OR TOES', 'BRACHYDACTYLY']",0.000345165,1.1999388812321655e-05
85,52423,35,HP:0000414,"['HP:0000443', 'UMLS:C1834118', 'UMLS:C1855751', 'UMLS:C0240543', 'MESH:C538354', 'HP:0000414']","['BULBOUS NOSE', 'BULBOUS NASAL TIP', 'POTATO NOSE']",7.809999999999999e-05,5.606057424280728e-07
86,119405,45,HP:0000179,"['HP:0000170', 'UMLS:C2053437', 'UMLS:C1839739', 'HP:0000179']","['INCREASED VOLUME OF LOWER LIP VERMILION', 'THICK VERMILION BORDER OF LOWER LIP', 'PROMINENT LOWER LIP', 'PLUMP LOWER LIP', 'FULL LOWER LIP VERMILION', 'INCREASED HEIGHT OF LOWER LIP VERMILION', 'INCREASED VOLUME OF LOWER LIP', 'THICK LOWER LIP', 'FULL LOWER LIP', 'THICK LOWER LIP VERMILION']",9.329999999999999e-05,1.0282536052589923e-06
87,110829,38,HP:0200055,"['SNOMEDCT_US:299032009', 'UMLS:C0575802', 'HP:0200055']","['DISPROPORTIONATELY SMALL HANDS', 'SMALL HAND', 'SMALL HANDS']",7.97e-05,7.100389640779629e-07
88,113838,30,HP:0001609,"['HP:0001619', 'HP:0001613', 'UMLS:C1854348', 'SNOMEDCT_US:50219008', 'MESH:D006685', 'UMLS:C0019825', 'HP:0001609']","['HOARSE VOICE', 'HOARSENESS', 'HUSKY VOICE']",7.190000000000001e-05,5.153750944569188e-07
89,61096,45,HP:0000311,"['HP:0004653', 'HP:0000304', 'UMLS:C0239479', 'UMLS:C1856468', 'HP:0000311']","['ROUND FACIES', 'ROUND FACIAL APPEARANCE', 'CIRCULAR FACE', 'ROUND FACIAL SHAPE', 'ROUND FACE']",9.209999999999999e-05,8.691740544216721e-07
90,77225,112,HP:0003196,"['HP:0200092', 'HP:0003195', 'HP:0005270', 'HP:0000440', 'HP:0000449', 'HP:0000450', 'HP:0003192', 'UMLS:C0426414', 'SNOMEDCT_US:249310005', 'UMLS:C1854114', 'HP:0003196']","['SHORTENED NOSE', 'HYPOPLASTIC NOSE', 'SHORT NOSE', 'DECREASED LENGTH OF NOSE', 'NASAL HYPOPLASIA', 'SMALL NOSE']",0.000205007,5.2216459794764934e-06
91,98512,89,HP:0001387,"['HP:0003033', 'HP:0002775', 'SNOMEDCT_US:84445001', 'UMLS:C0162298', 'HP:0001387']","['STIFF JOINT', 'JOINT STIFFNESS', 'STIFF JOINTS']",0.000235365,4.663567199450245e-06
92,82678,11,HP:0000534,"['UMLS:C4011556', 'HP:0000534']","['ABNORMALITY OF THE EYEBROW', 'ABNORMAL EYEBROW MORPHOLOGY']",0.000115426,2.775780738135776e-07
93,60194,118,HP:0000343,"['UMLS:C1865014', 'HP:0000343']","['INCREASED LENGTH OF PHILTRUM', 'ELONGATED PHILTRUM', 'INCREASED VERTICAL DIMENSION OF PHILTRUM', 'VERTICAL HYPERPLASIA OF PHILTRUM', 'INCREASED HEIGHT OF PHILTRUM', 'LONG PHILTRUM']",0.000214219,5.767736174379964e-06
94,112957,54,HP:0003510,"['HP:0008884', 'HP:0003504', 'HP:0008920', 'HP:0001424', 'HP:0008930', 'HP:0001516', 'HP:0008907', 'HP:0008867', 'SNOMEDCT_US:237836003', 'SNOMEDCT_US:422065006', 'SNOMEDCT_US:237837007', 'MESH:D004392', 'UMLS:C0013336', 'HP:0003510']","['SEVERE SHORT STATURE', 'DWARFISM', 'SHORT STATURE, EXTREME', 'SHORT STATURE, SEVERE', 'PROPORTIONATE DWARFISM']",0.000110906,1.2252522046666242e-06
95,94273,19,HP:0003300,"['HP:0004559', 'UMLS:C1855665', 'UMLS:C4020844', 'HP:0003300']","['OVAL VERTEBRAL BODIES', 'OVOID VERTEBRAE', 'OVOID-SHAPED VERTEBRAL BODIES', 'BULLET VERTEBRAL BODY', 'OVOID VERTEBRAL BODIES']",5.5299999999999996e-05,2.2607238387046614e-07
96,48439,56,HP:0004279,"['HP:0001165', 'UMLS:C1843108', 'HP:0004279']","['SHORT PALM', 'SHORT PALMS', 'SHORT HANDS', 'HYPOPLASTIC HANDS']",0.000113414,1.518039643617775e-06
97,101329,109,HP:0002750,"['HP:0002806', 'HP:0000928', 'SNOMEDCT_US:123983008', 'UMLS:C0541764', 'HP:0002750']","['SKELETAL MATURATION RETARDATION', 'DELAYED BONE MATURATION', 'RETARDED BONE AGE', 'DELAYED BONE AGE', 'DELAYED BONE AGE BEFORE PUBERTY', 'DELAYED SKELETAL DEVELOPMENT', 'RETARDED OSSIFICATION', 'DELAYED SKELETAL MATURATION']",0.000224466,5.930866166687182e-06
98,93191,9,HP:0002823,"['HP:0001439', 'UMLS:C4021750', 'HP:0002823']","['ABNORMALITY OF THE THIGHBONE', 'ABNORMALITY OF THE FEMORA', 'ABNORMALITY OF FEMUR MORPHOLOGY']",0.000145483,2.816816834806834e-07
99,119741,70,HP:0000160,"['HP:0002261', 'HP:0009096', 'HP:0009095', 'UMLS:C0026034', 'MESH:D008865', 'SNOMEDCT_US:14582003', 'HP:0000160']","['SMALL MOUTH', 'MICROSTOMIA', 'SMALL ORAL APERTURE', 'NARROW MOUTH']",0.000134541,2.29134691289585e-06
100,104630,25,HP:0000762,"['HP:0007118', 'HP:0007218', 'HP:0007231', 'HP:0000761', 'UMLS:C1857640', 'HP:0000762']","['SLOWED NERVE CONDUCTION VELOCITIES', 'DELAYED NERVE CONDUCTION VELOCITY', 'SLOW NERVE CONDUCTION VELOCITY', 'DECREASED NCV', 'DECREASED NERVE CONDUCTION VELOCITIES', 'REDUCED NERVE CONDUCTION VELOCITIES', 'DECREASED NERVE CONDUCTION VELOCITY']",7.11e-05,3.3646530049773895e-07
101,71970,45,HP:0005930,"['HP:0000936', 'UMLS:C4021611', 'HP:0005930']","['ABNORMALITY OF THE EPIPHYSES', 'EPIPHYSEAL ABNORMALITY', 'ABNORMAL SHAPE OF END PART OF BONE', 'ANOMALY OF THE EPIPHYSES', 'ABNORMALITY OF EPIPHYSIS MORPHOLOGY']",0.00021192299999999998,2.034595205236567e-06
102,125130,21,HP:0002069,"['HP:0007252', 'HP:0001306', 'HP:0002407', 'UMLS:C0494475', 'SNOMEDCT_US:54200006', 'MESH:D012640', 'HP:0002069']","['SEIZURES, TONIC-CLONIC', 'GENERALIZED CLONIC-TONIC SEIZURES', 'SEIZURES, GENERALIZED TONIC-CLONIC', 'TONIC-CLONIC CONVULSION', 'GENERALIZED TONIC CLONIC SEIZURES', 'TONIC-CLONIC CONVULSIONS', 'GRAND MAL SEIZURES', 'SEIZURES, GENERALIZED, TONIC-CLONIC', 'GENERALISED TONIC-CLONIC SEIZURES', 'GENERALIZED TONIC-CLONIC SEIZURES']",7.91e-05,2.718699569048249e-07
103,67010,531,HP:0001249,"['HP:0002316', 'HP:0002402', 'HP:0007154', 'HP:0002382', 'HP:0002543', 'HP:0001267', 'HP:0002386', 'HP:0002192', 'HP:0006833', 'HP:0007176', 'HP:0007180', 'HP:0002122', 'HP:0006877', 'HP:0003767', 'HP:0002499', 'HP:0002482', 'HP:0001286', 'HP:0002458', 'HP:0000730', 'UMLS:C0917816', 'UMLS:C3714756', 'SNOMEDCT_US:91138005', 'SNOMEDCT_US:228156007', 'UMLS:C0025362', 'SNOMEDCT_US:247578003', 'UMLS:C0423903', 'UMLS:C1843367', 'MESH:D008607', 'UMLS:C4020876', 'HP:0001249']","['INTELLECTUAL DISABILITY', 'NONPROGRESSIVE INTELLECTUAL DISABILITY', 'MENTAL-RETARDATION', 'MENTAL DEFICIENCY', 'NONPROGRESSIVE MENTAL RETARDATION', 'MENTAL RETARDATION, NONSPECIFIC', 'MENTAL RETARDATION', 'DULL INTELLIGENCE', 'LOW INTELLIGENCE', 'POOR SCHOOL PERFORMANCE']",0.001026488,0.00010235262662635643
104,109935,1,HP:0200072,"['UMLS:C1863062', 'HP:0200072']","['QUADRIPLEGIA, EPISODIC', 'EPISODIC QUADRIPLEGIA']",1.15e-05,7.67971313902505e-10
105,52918,1,HP:0012194,"['UMLS:C1863061', 'HP:0012194']",EPISODIC HEMIPLEGIA,2.14e-05,1.429094445001183e-09
106,73241,291,HP:0000639,"['UMLS:C0028738', 'MESH:D009759', 'SNOMEDCT_US:563001', 'HP:0000639']","['INVOLUNTARY, RAPID, RHYTHMIC EYE MOVEMENTS', 'NYSTAGMUS']",0.000611062,3.230471945837019e-05
107,100124,106,HP:0001332,"['HP:0002328', 'MESH:D004421', 'UMLS:C4020871', 'UMLS:C0013421', 'HP:0001332']","['DYSTONIC MOVEMENTS', 'DYSTONIC DISEASE', 'DYSTONIA']",0.000244287,4.322340280604231e-06
108,66461,41,HP:0001266,"['HP:0007337', 'HP:0007028', 'HP:0002469', 'HP:0006811', 'UMLS:C0085583', 'UMLS:C0234967', 'SNOMEDCT_US:43105007', 'HP:0001266']","['CHOREOATHETOID MOVEMENTS', 'CHOREOATHETOSIS']",9.51e-05,6.147006697494093e-07
109,66441,36,HP:0001268,"['HP:0007155', 'HP:0006822', 'HP:0002303', 'HP:0007253', 'HP:0007298', 'HP:0007264', 'UMLS:C0234985', 'MESH:D060825', 'HP:0001268']","['MENTAL DETERIORATION', 'COGNITIVE DECLINE, PROGRESSIVE', 'INTELLECTUAL DETERIORATION', 'COGNITIVE DECLINE', 'PROGRESSIVE COGNITIVE DECLINE']",9.97e-05,5.691726342635841e-07
110,100414,58,HP:0001321,"['HP:0006910', 'HP:0007053', 'HP:0006806', 'HP:0007038', 'MESH:C562568', 'UMLS:C0266470', 'SNOMEDCT_US:16026008', 'HP:0001321']","['CONGENITAL CEREBELLAR HYPOPLASIA', 'SMALL CEREBELLUM', 'HYPOPLASTIC CEREBELLUM', 'HYPOPLASIA OF CEREBELLUM', 'UNDERDEVELOPED CEREBELLUM', 'CEREBELLAR HYPOPLASIA']",0.000124367,1.5343732443118585e-06
111,66247,145,HP:0001270,"['HP:0002130', 'HP:0007219', 'HP:0001307', 'HP:0006788', 'HP:0006968', 'HP:0006909', 'HP:0007251', 'HP:0006950', 'HP:0006826', 'UMLS:C4020874', 'UMLS:C1854301', 'HP:0001270']","['MOTOR RETARDATION', 'MOTOR DEVELOPMENTAL DELAY', 'DELAYED MOTOR DEVELOPMENT', 'RETARDED MOTOR DEVELOPMENT', 'DELAYED MOTOR MILESTONES', 'DELAYED EARLY MOTOR MILESTONES', 'LOCOMOTOR DELAY', 'MOTOR DEVELOPMENTAL MILESTONES NOT ACHIEVED', 'DELAY IN MOTOR DEVELOPMENT', 'NO DEVELOPMENT OF MOTOR MILESTONES', 'MOTOR DELAY']",0.000284828,6.994709901968847e-06
112,49848,11,HP:0007676,"['HP:0007998', 'HP:0007724', 'HP:0000638', 'UMLS:C0344539', 'SNOMEDCT_US:95714006', 'HP:0007676']","['HYPOPLASTIC IRIS', 'IRIS HYPOPLASIA', 'UNDERDEVELOPED IRIS', 'HYPOPLASIA OF THE IRIS']",4.77e-05,1.1286168105713102e-07
113,115464,15,HP:0002174,"['HP:0006925', 'HP:0007197', 'UMLS:C0234378', 'SNOMEDCT_US:56610005', 'MESH:D014202', 'HP:0002174']","['TREMOR, POSTURAL', 'POSTURAL TREMOR']",4.7600000000000005e-05,1.2199001273602884e-07
114,99564,12,HP:0001350,"['UMLS:C0234518', 'SNOMEDCT_US:289195008', 'HP:0001350']",['SLURRED SPEECH'],4.31e-05,1.017884870172862e-07
115,83006,11,HP:0000526,"['HP:0011498', 'UMLS:C0003076', 'SNOMEDCT_US:69278003', 'MESH:D015783', 'HP:0000526']","['ABSENT IRIS', 'ANIRIDIA']",3.3299999999999996e-05,6.068391269150666e-08
116,63736,5,HP:0004414,"['SNOMEDCT_US:198914002', 'SNOMEDCT_US:128588008', 'UMLS:C0009681', 'SNOMEDCT_US:36110001', 'HP:0004414']","['ABNORMALITY OF LUNG ARTERY', 'ABNORMALITY OF THE PULMONARY ARTERY']",3.05e-05,4.046458244664801e-08
117,115719,12,HP:0002168,"['UMLS:C0278184', 'SNOMEDCT_US:77420001', 'UMLS:C0522198', 'SNOMEDCT_US:102935005', 'HP:0002168']","['EXPLOSIVE SPEECH', 'SCANNING SPEECH']",3.13e-05,6.165525058947128e-08
118,69178,13,HP:0100022,"['HP:0001294', 'SNOMEDCT_US:60342002', 'MESH:D009069', 'UMLS:C0026650', 'HP:0100022']","['UNUSUAL MOVEMENT', 'ABNORMALITY OF MOVEMENT', 'MOVEMENT DISORDER']",0.00013804,2.843479106848538e-07
119,59654,8,HP:0000364,"['UMLS:C4025860', 'HP:0000364']","['HEARING ABNORMALITY', 'ABNORMAL HEARING']",4.5299999999999997e-05,8.638673823360276e-08
120,109517,20,HP:0000298,"['UMLS:C0424448', 'SNOMEDCT_US:103606006', 'HP:0000298']","['MASKLIKE FACIES', 'EXPRESSIONLESS FACE', 'AMIMIA', 'MASK-LIKE FACIAL APPEARANCE', 'LACK OF FACIAL EXPRESSION', 'MASK-LIKE FACIES']",4.7600000000000005e-05,2.161138618139628e-07
121,104933,57,HP:0000752,"['HP:0008764', 'SNOMEDCT_US:44548000', 'MESH:D006948', 'UMLS:C0424295', 'HP:0000752']","['HYPERACTIVE BEHAVIOR', 'MORE ACTIVE THAN TYPICAL', 'HYPERACTIVITY']",0.00011139200000000001,1.2425924161676085e-06
122,48193,12,HP:0002445,"['HP:0010552', 'MESH:D011782', 'UMLS:C0034372', 'SNOMEDCT_US:11538006', 'HP:0002445']","['PARALYSIS OF ALL FOUR LIMBS', 'QUADRIPLEGIA', 'TETRAPLEGIA']",3.91e-05,6.690731840843378e-08
123,81145,27,HP:0000589,"['HP:0007995', 'HP:0007767', 'UMLS:C0009363', 'MESH:D003103', 'SNOMEDCT_US:93390002', 'SNOMEDCT_US:92828000', 'HP:0000589']","['OCULAR COLOBOMA', 'OCULAR COLOBOMAS', 'NOTCHED PUPIL', 'COLOBOMA']",8.740000000000001e-05,4.6573850542150643e-07
124,123412,2,HP:0003654,"['MESH:D054067', 'SNOMEDCT_US:77365006', 'UMLS:C4025582', 'UMLS:C1959620', 'HP:0003654']","['DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY', 'REDUCED DIHYDROPYRIMIDINE DEHYDROGENASE ACTIVITY']",1.8100000000000003e-05,4.005094692660061e-09
125,81786,79,HP:0000568,"['HP:0007996', 'MESH:D008850', 'SNOMEDCT_US:204108000', 'UMLS:C0026010', 'UMLS:C4280808', 'UMLS:C4280625', 'SNOMEDCT_US:61142002', 'HP:0000568']","['MICROPHTHALMOS', 'ABNORMALLY SMALL GLOBE OF EYE', 'ABNORMALLY SMALL EYEBALL', 'NANOPHTHALMOS', 'MICROPHTHALMIA']",0.00017324200000000002,3.2601963506300953e-06
126,66191,70,HP:0001276,"['HP:0002388', 'UMLS:C0026826', 'SNOMEDCT_US:56731001', 'SNOMEDCT_US:41581000', 'MESH:D009122', 'HP:0001276']","['INCREASED MUSCLE TONE', 'HYPERTONICITY', 'MUSCLE HYPERTONIA', 'HYPERTONIA']",0.000163391,2.038618343843295e-06
127,66797,531,HP:0001250,"['HP:0002466', 'HP:0001303', 'HP:0002479', 'HP:0001275', 'HP:0002125', 'HP:0002437', 'HP:0002348', 'HP:0002431', 'HP:0006997', 'HP:0002794', 'HP:0002306', 'HP:0002417', 'HP:0002434', 'HP:0002391', 'HP:0002279', 'HP:0002430', 'HP:0010520', 'HP:0002432', 'HP:0002182', 'SNOMEDCT_US:128613002', 'SNOMEDCT_US:91175000', 'MESH:D012640', 'SNOMEDCT_US:84757009', 'SNOMEDCT_US:246545002', 'UMLS:C0014544', 'MESH:D004827', 'UMLS:C0036572', 'SNOMEDCT_US:313307000', 'HP:0001250']","['SEIZURE', 'SEIZURES', 'EPILEPSY']",0.001065095,0.00010221528518687144
128,64339,51,HP:0000717,"['SNOMEDCT_US:408857007', 'MESH:D001321', 'UMLS:C0004352', 'SNOMEDCT_US:408856003', 'SNOMEDCT_US:43614003', 'HP:0000717']",['AUTISM'],0.000100216,1.1980347856145557e-06
129,66767,52,HP:0001254,"['SNOMEDCT_US:214264003', 'UMLS:C0023380', 'MESH:D053609', 'HP:0001254']",['LETHARGY'],0.000119101,9.690701517077759e-07
130,58761,130,HP:0003812,"['HP:0003815', 'HP:0003821', 'HP:0003813', 'HP:0003822', 'UMLS:C1850667', 'UMLS:C1837514', 'UMLS:C1866210', 'UMLS:C1839039', 'HP:0003812']","['CLINICAL HETEROGENEITY', 'HIGHLY VARIABLE CLINICAL PHENOTYPE', 'HIGHLY VARIABLE PHENOTYPE', 'HIGHLY VARIABLE PHENOTYPE, EVEN WITHIN FAMILIES', 'HIGHLY VARIABLE PHENOTYPE AND SEVERITY', 'VARIABLE PHENOTYPIC SEVERITY', 'VARIABLE PHENOTYPE', 'PHENOTYPIC VARIABILITY']",0.000275905,6.371746838321089e-06
131,123025,275,HP:0001508,"['HP:0008916', 'HP:0008853', 'HP:0008878', 'HP:0001535', 'UMLS:C0231246', 'SNOMEDCT_US:36440009', 'SNOMEDCT_US:432788009', 'UMLS:C2315100', 'HP:0001508']","['WEIGHT FALTERING', 'POSTNATAL FAILURE TO THRIVE', 'FALTERING WEIGHT', 'POOR WEIGHT GAIN', 'FAILURE TO THRIVE']",0.000552791,2.9744857123903095e-05
132,66209,83,HP:0001274,"['HP:0006800', 'UMLS:C0175754', 'MESH:D061085', 'SNOMEDCT_US:5102002', 'HP:0001274']","['ABSENCE OF CORPUS CALLOSUM', 'CORPUS CALLOSUM AGENESIS', 'CALLOSAL AGENESIS', 'DYSPLASTIC OR ABSENT CORPUS CALLOSUM', 'AGENESIS OF THE CORPUS CALLOSUM', 'ABSENT CORPUS CALLOSUM', 'AGENESIS OF CORPUS CALLOSUM']",0.00016591400000000002,3.0412320857211774e-06
133,125483,95,HP:0002059,"['HP:0006890', 'HP:0002422', 'SNOMEDCT_US:52522001', 'UMLS:C0154671', 'SNOMEDCT_US:418143002', 'UMLS:C0235946', 'UMLS:C4020860', 'SNOMEDCT_US:278849000', 'HP:0002059']","['DEGENERATION OF CEREBRUM', 'SUPRATENTORIAL ATROPHY', 'CEREBRAL ATROPHY']",0.000196185,3.3453533684787303e-06
134,65644,312,HP:0001290,"['UMLS:C1858120', 'HP:0001290']","['HYPOTONIA, GENERALIZED', 'GENERALIZED MUSCULAR HYPOTONIA', 'LOW MUSCLE TONE', 'DECREASED MUSCLE TONE', 'GENERALIZED HYPOTONIA']",0.000582709,3.3699018415572795e-05
135,72911,173,HP:0000648,"['HP:0007751', 'HP:0007855', 'UMLS:C0029124', 'SNOMEDCT_US:76976005', 'MESH:D009896', 'HP:0000648']","['OPTIC-NERVE DEGENERATION', 'OPTIC NERVE ATROPHY', 'OPTIC ATROPHY']",0.000333829,1.1883978671120806e-05
136,110867,274,HP:0000252,"['HP:0005489', 'HP:0005485', 'HP:0005497', 'HP:0001366', 'SNOMEDCT_US:271611007', 'UMLS:C0424688', 'HP:0000252']","['DECREASED CIRCUMFERENCE OF CRANIUM', 'REDUCED HEAD CIRCUMFERENCE', 'SMALL HEAD CIRCUMFERENCE', 'DECREASED SIZE OF SKULL', 'ABNORMALLY SMALL CRANIUM', 'SMALL CALVARIUM', 'SMALL CRANIUM', 'DECREASED SIZE OF CRANIUM', 'ABNORMALLY SMALL SKULL', 'MICROCEPHALY']",0.000511579,2.9666149831899427e-05
137,109203,8,HP:0011359,"['HP:0200080', 'HP:0200077', 'HP:0200079', 'UMLS:C0277960', 'SNOMEDCT_US:79395009', 'HP:0011359']",['DRY HAIR'],2.55e-05,4.277751264062627e-08
138,51600,8,HP:0003777,"['SNOMEDCT_US:17170005', 'UMLS:C0263491', 'MESH:C562485', 'HP:0003777']","['FLATTENED AND TWISTED HAIR', 'PILI TORTI']",2.9999999999999997e-05,3.941929078781757e-08
139,94912,1,HP:0003329,"['UMLS:C4025631', 'HP:0003329']",HAIR SHAFTS FLATTENED AT IRREGULAR INTERVALS AND TWISTED THROUGH 180 DEGREES ABOUT THEIR AXES,1.51e-05,1.247105298790641e-09
140,85371,14,HP:0000970,"['SNOMEDCT_US:14662005', 'UMLS:C0003028', 'MESH:D007007', 'SNOMEDCT_US:39659002', 'HP:0000970']","['SWEATING DYSFUNCTION', 'SUDOMOTOR DYSFUNCTION', 'LACK OF SWEATING', 'ANHIDROSIS']",3.9399999999999995e-05,1.0401387311081583e-07
141,59049,113,HP:0003828,"['HP:0003825', 'HP:0003814', 'UMLS:C1861403', 'UMLS:C1866862', 'HP:0003828']","['VARIABLE SEVERITY', 'HIGHLY VARIABLE SEVERITY', 'VARIABLE EXPRESSIVITY']",0.000228693,4.122543566715663e-06
142,108370,21,HP:0002208,"['HP:0200078', 'UMLS:C4072834', 'SNOMEDCT_US:48610005', 'UMLS:C0277959', 'HP:0002208']","['COARSE HAIR', 'COARSE HAIR TEXTURE']",4.96e-05,2.3832152163478003e-07
