HPO_ID,HP_Term,Frequency,GARD_IDS
HP:0002015,Dysphagia,Frequent (79-30%),GARD:0011963
HP:0002553,Highly arched eyebrow,Frequent (79-30%),GARD:0011963
HP:0002705,"High, narrow palate",Frequent (79-30%),GARD:0011963
HP:0010804,Tented upper lip vermilion,Frequent (79-30%),GARD:0011963
HP:0011081,Incisor macrodontia,Frequent (79-30%),GARD:0011963
HP:0011968,Feeding difficulties,Frequent (79-30%),GARD:0011963
HP:0012471,Thick vermilion border,Frequent (79-30%),GARD:0011963
HP:0030197,Fatigable weakness of skeletal muscles,Frequent (79-30%),GARD:0011963
HP:0030200,Fatiguable weakness of proximal limb muscles,Frequent (79-30%),GARD:0011963
HP:0040288,Nasogastric tube feeding,Frequent (79-30%),GARD:0011963
HP:0001284,Areflexia,Occasional (29-5%),GARD:0011963
HP:0001308,Tongue fasciculations,Occasional (29-5%),GARD:0011963
HP:0005060,Limited elbow flexion/extension,Occasional (29-5%),GARD:0011963
HP:0005879,Congenital finger flexion contractures,Occasional (29-5%),GARD:0011963
HP:0007002,Motor axonal neuropathy,Occasional (29-5%),GARD:0011963
HP:0007269,Spinal muscular atrophy,Occasional (29-5%),GARD:0011963
HP:0008366,Contractures involving the joints of the feet,Occasional (29-5%),GARD:0011963
HP:0000962,Hyperkeratosis,Very frequent (99-80%),GARD:0000838
HP:0000982,Palmoplantar keratoderma,Very frequent (99-80%),GARD:0000838
HP:0001036,Parakeratosis,Very frequent (99-80%),GARD:0000838
HP:0002664,Neoplasm,Very frequent (99-80%),GARD:0000838
HP:0008404,Nail dystrophy,Very frequent (99-80%),GARD:0000838
HP:0011367,Yellow nails,Very frequent (99-80%),GARD:0000838
HP:0040189,Scaling skin,Very frequent (99-80%),GARD:0000838
HP:0001903,Anemia,Frequent (79-30%),GARD:0000838
HP:0008066,Abnormal blistering of the skin,Frequent (79-30%),GARD:0000838
HP:0012034,Liposarcoma,Frequent (79-30%),GARD:0000838
HP:0100816,Lip hyperpigmentation,Frequent (79-30%),GARD:0000838
HP:0000956,Acanthosis nigricans,Occasional (29-5%),GARD:0000838
HP:0000969,Edema,Occasional (29-5%),GARD:0000838
HP:0000989,Pruritus,Very rare (<4-1%),GARD:0000838
HP:0030078,Lung adenocarcinoma,Very rare (<4-1%),GARD:0000838
HP:0000407,Sensorineural hearing impairment,Very frequent (99-80%),GARD:0006844
HP:0000505,Visual impairment,Very frequent (99-80%),GARD:0006844
HP:0000708,Behavioral abnormality,Very frequent (99-80%),GARD:0006844
HP:0000737,Irritability,Frequent (79-30%),GARD:0006844
HP:0000763,Sensory neuropathy,Very frequent (99-80%),GARD:0006844
HP:0001172,Abnormal thumb morphology,Very frequent (99-80%),GARD:0006844
HP:0001250,Seizures,Frequent (79-30%),GARD:0006844
HP:0001251,Ataxia,Very frequent (99-80%),GARD:0006844
HP:0001257,Spasticity,Very frequent (99-80%),GARD:0006844
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0006844
HP:0001288,Gait disturbance,Frequent (79-30%),GARD:0006844
HP:0001824,Weight loss,Occasional (29-5%),GARD:0006844
HP:0001939,Abnormality of metabolism/homeostasis,Very frequent (99-80%),GARD:0006844
HP:0001945,Fever,Frequent (79-30%),GARD:0006844
HP:0002123,Generalized myoclonic seizures,Frequent (79-30%),GARD:0006844
HP:0002205,Recurrent respiratory infections,Frequent (79-30%),GARD:0006844
HP:0002676,Cloverleaf skull,Very frequent (99-80%),GARD:0006844
HP:0003457,EMG abnormality,Very frequent (99-80%),GARD:0006844
HP:0004374,Hemiplegia/hemiparesis,Frequent (79-30%),GARD:0006844
HP:0009830,Peripheral neuropathy,Very frequent (99-80%),GARD:0006844
HP:0010318,Aplasia/Hypoplasia of the abdominal wall musculature,Very frequent (99-80%),GARD:0006844
HP:0011968,Feeding difficulties,Very frequent (99-80%),GARD:0006844
HP:0000365,Hearing impairment,Very frequent (99-80%),GARD:0006844
HP:0000158,Macroglossia,Occasional (29-5%),GARD:0007095
HP:0000179,Thick lower lip vermilion,Very frequent (99-80%),GARD:0007095
HP:0000246,Sinusitis,Very frequent (99-80%),GARD:0007095
HP:0000280,Coarse facial features,Very frequent (99-80%),GARD:0007095
HP:0000365,Hearing impairment,Frequent (79-30%),GARD:0007095
HP:0000389,Chronic otitis media,Very frequent (99-80%),GARD:0007095
HP:0000470,Short neck,Frequent (79-30%),GARD:0007095
HP:0000505,Visual impairment,Occasional (29-5%),GARD:0007095
HP:0000885,Broad ribs,Frequent (79-30%),GARD:0007095
HP:0000944,Abnormality of the metaphysis,Very frequent (99-80%),GARD:0007095
HP:0001387,Joint stiffness,Very frequent (99-80%),GARD:0007095
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0007095
HP:0001654,Abnormal heart valve morphology,Occasional (29-5%),GARD:0007095
HP:0001744,Splenomegaly,Frequent (79-30%),GARD:0007095
HP:0002564,Malformation of the heart and great vessels,Occasional (29-5%),GARD:0007095
HP:0002656,Epiphyseal dysplasia,Very frequent (99-80%),GARD:0007095
HP:0002788,Recurrent upper respiratory tract infections,Very frequent (99-80%),GARD:0007095
HP:0002808,Kyphosis,Frequent (79-30%),GARD:0007095
HP:0002857,Genu valgum,Frequent (79-30%),GARD:0007095
HP:0003300,Ovoid vertebral bodies,Frequent (79-30%),GARD:0007095
HP:0003521,Disproportionate short-trunk short stature,Very frequent (99-80%),GARD:0007095
HP:0007759,Opacification of the corneal stroma,Very frequent (99-80%),GARD:0007095
HP:0008155,Mucopolysacchariduria,Very frequent (99-80%),GARD:0007095
HP:0009928,Thick nasal alae,Very frequent (99-80%),GARD:0007095
HP:0100543,Cognitive impairment,Occasional (29-5%),GARD:0007095
HP:0100790,Hernia,Frequent (79-30%),GARD:0007095
HP:0000278,Retrognathia,Occasional (29-5%),GARD:0008717
HP:0000486,Strabismus,Occasional (29-5%),GARD:0008717
HP:0000684,Delayed eruption of teeth,Frequent (79-30%),GARD:0008717
HP:0000703,Dentinogenesis imperfecta,Very frequent (99-80%),GARD:0008717
HP:0000774,Narrow chest,Very frequent (99-80%),GARD:0008717
HP:0000926,Platyspondyly,Very frequent (99-80%),GARD:0008717
HP:0000944,Abnormality of the metaphysis,Very frequent (99-80%),GARD:0008717
HP:0001522,Death in infancy,Occasional (29-5%),GARD:0008717
HP:0001643,Patent ductus arteriosus,Occasional (29-5%),GARD:0008717
HP:0002007,Frontal bossing,Occasional (29-5%),GARD:0008717
HP:0002098,Respiratory distress,Occasional (29-5%),GARD:0008717
HP:0002650,Scoliosis,Frequent (79-30%),GARD:0008717
HP:0002673,Coxa valga,Frequent (79-30%),GARD:0008717
HP:0002983,Micromelia,Very frequent (99-80%),GARD:0008717
HP:0003196,Short nose,Occasional (29-5%),GARD:0008717
HP:0003278,Square pelvis,Frequent (79-30%),GARD:0008717
HP:0004279,Short palm,Very frequent (99-80%),GARD:0008717
HP:0004322,Short stature,Very frequent (99-80%),GARD:0008717
HP:0005280,Depressed nasal bridge,Occasional (29-5%),GARD:0008717
HP:0005692,Joint hyperflexibility,Very frequent (99-80%),GARD:0008717
HP:0006487,Bowing of the long bones,Occasional (29-5%),GARD:0008717
HP:0010579,Cone-shaped epiphysis,Very frequent (99-80%),GARD:0008717
HP:0000232,Everted lower lip vermilion,Occasional (29-5%),GARD:0000094
HP:0000252,Microcephaly,Occasional (29-5%),GARD:0000094
HP:0000280,Coarse facial features,Occasional (29-5%),GARD:0000094
HP:0000486,Strabismus,Very frequent (99-80%),GARD:0000094
HP:0000488,Retinopathy,Very frequent (99-80%),GARD:0000094
HP:0000512,Abnormal electroretinogram,Occasional (29-5%),GARD:0000094
HP:0000613,Photophobia,Very frequent (99-80%),GARD:0000094
HP:0000639,Nystagmus,Frequent (79-30%),GARD:0000094
HP:0000691,Microdontia,Occasional (29-5%),GARD:0000094
HP:0000708,Behavioral abnormality,Very frequent (99-80%),GARD:0000094
HP:0000982,Palmoplantar keratoderma,Occasional (29-5%),GARD:0000094
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0000094
HP:0001251,Ataxia,Frequent (79-30%),GARD:0000094
HP:0001252,Muscular hypotonia,Frequent (79-30%),GARD:0000094
HP:0001288,Gait disturbance,Very frequent (99-80%),GARD:0000094
HP:0001344,Absent speech,Very frequent (99-80%),GARD:0000094
HP:0001347,Hyperreflexia,Very frequent (99-80%),GARD:0000094
HP:0002353,EEG abnormality,Frequent (79-30%),GARD:0000094
HP:0002816,Genu recurvatum,Occasional (29-5%),GARD:0000094
HP:0004345,Abnormality of ganglioside metabolism,Very frequent (99-80%),GARD:0000094
HP:0004422,Biparietal narrowing,Occasional (29-5%),GARD:0000094
HP:0005105,Abnormal nasal morphology,Occasional (29-5%),GARD:0000094
HP:0007281,Developmental stagnation,Very frequent (99-80%),GARD:0000094
HP:0007703,Abnormality of retinal pigmentation,Occasional (29-5%),GARD:0000094
HP:0007957,Corneal opacity,Very frequent (99-80%),GARD:0000094
HP:0010318,Aplasia/Hypoplasia of the abdominal wall musculature,Very frequent (99-80%),GARD:0000094
HP:0011020,Abnormality of mucopolysaccharide metabolism,Very frequent (99-80%),GARD:0000094
HP:0001324,Muscle weakness,Very frequent (99-80%),GARD:0007413
HP:0012531,Pain,Very frequent (99-80%),GARD:0007413
HP:0001284,Areflexia,Frequent (79-30%),GARD:0007413
HP:0001287,Meningitis,Frequent (79-30%),GARD:0007413
HP:0001348,Brisk reflexes,Frequent (79-30%),GARD:0007413
HP:0001945,Fever,Frequent (79-30%),GARD:0007413
HP:0002013,Vomiting,Frequent (79-30%),GARD:0007413
HP:0002018,Nausea,Frequent (79-30%),GARD:0007413
HP:0002039,Anorexia,Frequent (79-30%),GARD:0007413
HP:0002315,Headache,Frequent (79-30%),GARD:0007413
HP:0002829,Arthralgia,Frequent (79-30%),GARD:0007413
HP:0003202,Skeletal muscle atrophy,Frequent (79-30%),GARD:0007413
HP:0003326,Myalgia,Frequent (79-30%),GARD:0007413
HP:0003470,Paralysis,Frequent (79-30%),GARD:0007413
HP:0003546,Exercise intolerance,Frequent (79-30%),GARD:0007413
HP:0004302,Functional motor deficit,Frequent (79-30%),GARD:0007413
HP:0007340,Lower limb muscle weakness,Frequent (79-30%),GARD:0007413
HP:0009004,Hypoplasia of the musculature,Frequent (79-30%),GARD:0007413
HP:0010547,Muscle flaccidity,Frequent (79-30%),GARD:0007413
HP:0011805,Abnormal muscle morphology,Frequent (79-30%),GARD:0007413
HP:0012378,Fatigue,Frequent (79-30%),GARD:0007413
HP:0012486,Myelitis,Frequent (79-30%),GARD:0007413
HP:0025258,Stiff neck,Frequent (79-30%),GARD:0007413
HP:0025439,Pharyngitis,Frequent (79-30%),GARD:0007413
HP:0031469,Low self esteem,Frequent (79-30%),GARD:0007413
HP:0040131,Abnormal motor nerve conduction velocity,Frequent (79-30%),GARD:0007413
HP:0001283,Bulbar palsy,Occasional (29-5%),GARD:0007413
HP:0001618,Dysphonia,Occasional (29-5%),GARD:0007413
HP:0002015,Dysphagia,Occasional (29-5%),GARD:0007413
HP:0002374,Diminished movement,Occasional (29-5%),GARD:0007413
HP:0002380,Fasciculations,Occasional (29-5%),GARD:0007413
HP:0002385,Paraparesis,Occasional (29-5%),GARD:0007413
HP:0002483,Bulbar signs,Occasional (29-5%),GARD:0007413
HP:0002487,Hyperkinesis,Occasional (29-5%),GARD:0007413
HP:0002540,Inability to walk,Occasional (29-5%),GARD:0007413
HP:0002590,Paralytic ileus,Occasional (29-5%),GARD:0007413
HP:0002721,Immunodeficiency,Occasional (29-5%),GARD:0007413
HP:0002878,Respiratory failure,Occasional (29-5%),GARD:0007413
HP:0003401,Paresthesia,Occasional (29-5%),GARD:0007413
HP:0003484,Upper limb muscle weakness,Occasional (29-5%),GARD:0007413
HP:0004887,Respiratory failure requiring assisted ventilation,Occasional (29-5%),GARD:0007413
HP:0006824,Cranial nerve paralysis,Occasional (29-5%),GARD:0007413
HP:0030196,Fatigable weakness of respiratory muscles,Occasional (29-5%),GARD:0007413
HP:0030813,Absent tonsils,Occasional (29-5%),GARD:0007413
HP:0031058,Impairment of activities of daily living,Occasional (29-5%),GARD:0007413
HP:0000713,Agitation,Very rare (<4-1%),GARD:0007413
HP:0000737,Irritability,Very rare (<4-1%),GARD:0007413
HP:0000822,Hypertension,Very rare (<4-1%),GARD:0007413
HP:0001259,Coma,Very rare (<4-1%),GARD:0007413
HP:0001289,Confusion,Very rare (<4-1%),GARD:0007413
HP:0002383,Encephalitis,Very rare (<4-1%),GARD:0007413
HP:0002615,Hypotension,Very rare (<4-1%),GARD:0007413
HP:0031274,Hypovolemic shock,Very rare (<4-1%),GARD:0007413
HP:0000256,Macrocephaly,Very frequent (99-80%),GARD:0007604
HP:0000293,Full cheeks,Frequent (79-30%),GARD:0007604
HP:0000365,Hearing impairment,Very frequent (99-80%),GARD:0007604
HP:0000618,Blindness,Very frequent (99-80%),GARD:0007604
HP:0001250,Seizures,Very frequent (99-80%),GARD:0007604
HP:0001251,Ataxia,Very frequent (99-80%),GARD:0007604
HP:0001324,Muscle weakness,Frequent (79-30%),GARD:0007604
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0007604
HP:0001635,Congestive heart failure,Occasional (29-5%),GARD:0007604
HP:0001744,Splenomegaly,Frequent (79-30%),GARD:0007604
HP:0002205,Recurrent respiratory infections,Frequent (79-30%),GARD:0007604
HP:0002240,Hepatomegaly,Frequent (79-30%),GARD:0007604
HP:0002333,Motor deterioration,Very frequent (99-80%),GARD:0007604
HP:0002652,Skeletal dysplasia,Occasional (29-5%),GARD:0007604
HP:0002808,Kyphosis,Very frequent (99-80%),GARD:0007604
HP:0004343,Abnormality of glycosphingolipid metabolism,Very frequent (99-80%),GARD:0007604
HP:0007272,Progressive psychomotor deterioration,Very frequent (99-80%),GARD:0007604
HP:0010729,Cherry red spot of the macula,Very frequent (99-80%),GARD:0007604
HP:0100022,Abnormality of movement,Very frequent (99-80%),GARD:0007604
HP:0000010,Recurrent urinary tract infections,Frequent (79-30%),GARD:0010308
HP:0000083,Renal insufficiency,Occasional (29-5%),GARD:0010308
HP:0000112,Nephropathy,Frequent (79-30%),GARD:0010308
HP:0000160,Narrow mouth,Occasional (29-5%),GARD:0010308
HP:0000217,Xerostomia,Very frequent (99-80%),GARD:0010308
HP:0000225,Gingival bleeding,Occasional (29-5%),GARD:0010308
HP:0000230,Gingivitis,Very frequent (99-80%),GARD:0010308
HP:0000708,Behavioral abnormality,Occasional (29-5%),GARD:0010308
HP:0000762,Decreased nerve conduction velocity,Frequent (79-30%),GARD:0010308
HP:0000790,Hematuria,Occasional (29-5%),GARD:0010308
HP:0000934,Chondrocalcinosis,Frequent (79-30%),GARD:0010308
HP:0000958,Dry skin,Very frequent (99-80%),GARD:0010308
HP:0000962,Hyperkeratosis,Frequent (79-30%),GARD:0010308
HP:0001000,Abnormality of skin pigmentation,Very frequent (99-80%),GARD:0010308
HP:0001025,Urticaria,Frequent (79-30%),GARD:0010308
HP:0001053,Hypopigmented skin patches,Frequent (79-30%),GARD:0010308
HP:0001063,Acrocyanosis,Very frequent (99-80%),GARD:0010308
HP:0001072,Thickened skin,Very frequent (99-80%),GARD:0010308
HP:0001250,Seizures,Occasional (29-5%),GARD:0010308
HP:0001324,Muscle weakness,Very frequent (99-80%),GARD:0010308
HP:0001369,Arthritis,Very frequent (99-80%),GARD:0010308
HP:0001373,Joint dislocation,Occasional (29-5%),GARD:0010308
HP:0001394,Cirrhosis,Occasional (29-5%),GARD:0010308
HP:0001482,Subcutaneous nodule,Very frequent (99-80%),GARD:0010308
HP:0001635,Congestive heart failure,Occasional (29-5%),GARD:0010308
HP:0001637,Abnormal myocardium morphology,Occasional (29-5%),GARD:0010308
HP:0001639,Hypertrophic cardiomyopathy,Occasional (29-5%),GARD:0010308
HP:0001658,Myocardial infarction,Frequent (79-30%),GARD:0010308
HP:0001697,Abnormal pericardium morphology,Frequent (79-30%),GARD:0010308
HP:0001701,Pericarditis,Frequent (79-30%),GARD:0010308
HP:0001824,Weight loss,Frequent (79-30%),GARD:0010308
HP:0002017,Nausea and vomiting,Very frequent (99-80%),GARD:0010308
HP:0002020,Gastroesophageal reflux,Very frequent (99-80%),GARD:0010308
HP:0002024,Malabsorption,Frequent (79-30%),GARD:0010308
HP:0002027,Abdominal pain,Frequent (79-30%),GARD:0010308
HP:0002034,Abnormality of the rectum,Occasional (29-5%),GARD:0010308
HP:0002091,Restrictive ventilatory defect,Very frequent (99-80%),GARD:0010308
HP:0002092,Pulmonary arterial hypertension,Occasional (29-5%),GARD:0010308
HP:0002113,Pulmonary infiltrates,Occasional (29-5%),GARD:0010308
HP:0002206,Pulmonary fibrosis,Frequent (79-30%),GARD:0010308
HP:0002239,Gastrointestinal hemorrhage,Occasional (29-5%),GARD:0010308
HP:0002354,Memory impairment,Occasional (29-5%),GARD:0010308
HP:0002575,Tracheoesophageal fistula,Occasional (29-5%),GARD:0010308
HP:0002577,Abnormality of the stomach,Very frequent (99-80%),GARD:0010308
HP:0002607,Bowel incontinence,Frequent (79-30%),GARD:0010308
HP:0002754,Osteomyelitis,Occasional (29-5%),GARD:0010308
HP:0002793,Abnormal pattern of respiration,Frequent (79-30%),GARD:0010308
HP:0002797,Osteolysis,Occasional (29-5%),GARD:0010308
HP:0002829,Arthralgia,Very frequent (99-80%),GARD:0010308
HP:0002960,Autoimmunity,Very frequent (99-80%),GARD:0010308
HP:0003202,Skeletal muscle atrophy,Occasional (29-5%),GARD:0010308
HP:0003326,Myalgia,Very frequent (99-80%),GARD:0010308
HP:0004326,Cachexia,Occasional (29-5%),GARD:0010308
HP:0004378,Abnormality of the anus,Occasional (29-5%),GARD:0010308
HP:0006824,Cranial nerve paralysis,Frequent (79-30%),GARD:0010308
HP:0008872,Feeding difficulties in infancy,Frequent (79-30%),GARD:0010308
HP:0009830,Peripheral neuropathy,Occasional (29-5%),GARD:0010308
HP:0011354,Generalized abnormality of skin,Very frequent (99-80%),GARD:0010308
HP:0011675,Arrhythmia,Frequent (79-30%),GARD:0010308
HP:0012378,Fatigue,Very frequent (99-80%),GARD:0010308
HP:0012718,Morphological abnormality of the gastrointestinal tract,Very frequent (99-80%),GARD:0010308
HP:0012722,Heart block,Occasional (29-5%),GARD:0010308
HP:0012735,Cough,Very frequent (99-80%),GARD:0010308
HP:0100261,Abnormal tendon morphology,Occasional (29-5%),GARD:0010308
HP:0100526,Neoplasm of the lung,Occasional (29-5%),GARD:0010308
HP:0100579,Mucosal telangiectasiae,Frequent (79-30%),GARD:0010308
HP:0100585,Telangiectasia of the skin,Frequent (79-30%),GARD:0010308
HP:0100614,Myositis,Frequent (79-30%),GARD:0010308
HP:0100639,Erectile abnormalities,Occasional (29-5%),GARD:0010308
HP:0100679,Lack of skin elasticity,Very frequent (99-80%),GARD:0010308
HP:0100749,Chest pain,Very frequent (99-80%),GARD:0010308
HP:0100758,Gangrene,Very frequent (99-80%),GARD:0010308
HP:0100825,Cheilitis,Very frequent (99-80%),GARD:0010308
HP:0200034,Papule,Frequent (79-30%),GARD:0010308
HP:0200042,Skin ulcer,Very frequent (99-80%),GARD:0010308
HP:0000023,Inguinal hernia,Very frequent (99-80%),GARD:0007096
HP:0000280,Coarse facial features,Very frequent (99-80%),GARD:0007096
HP:0000470,Short neck,Occasional (29-5%),GARD:0007096
HP:0001004,Lymphedema,Very frequent (99-80%),GARD:0007096
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0007096
HP:0001252,Muscular hypotonia,Frequent (79-30%),GARD:0007096
HP:0001387,Joint stiffness,Frequent (79-30%),GARD:0007096
HP:0001537,Umbilical hernia,Very frequent (99-80%),GARD:0007096
HP:0001541,Ascites,Very frequent (99-80%),GARD:0007096
HP:0001744,Splenomegaly,Frequent (79-30%),GARD:0007096
HP:0001789,Hydrops fetalis,Frequent (79-30%),GARD:0007096
HP:0001840,Metatarsus adductus,Frequent (79-30%),GARD:0007096
HP:0002103,Abnormality of the pleura,Very frequent (99-80%),GARD:0007096
HP:0002205,Recurrent respiratory infections,Very frequent (99-80%),GARD:0007096
HP:0002650,Scoliosis,Very frequent (99-80%),GARD:0007096
HP:0003272,Abnormality of the hip bone,Frequent (79-30%),GARD:0007096
HP:0004607,Anterior beaking of lower thoracic vertebrae,Very frequent (99-80%),GARD:0007096
HP:0005019,Diaphyseal thickening,Very frequent (99-80%),GARD:0007096
HP:0007957,Corneal opacity,Very frequent (99-80%),GARD:0007096
HP:0008155,Mucopolysacchariduria,Frequent (79-30%),GARD:0007096
